z,y,x,button
167.166,-956,769,right
167.278,-957,776,right
167.846,-806,958,right
167.890,-806,962,right
168.010,-591,1216,right
168.094,-477,1263,right
168.170,-343,1558,right
168.290,-365,1550,right
168.389,-412,1520,right
168.501,-516,1465,right
168.647,-500,1477,right
168.741,-506,1442,right
168.822,-466,1257,right
168.969,-636,1139,right
169.041,-643,1090,right
169.161,-656,1044,right
169.252,-645,1047,right
169.372,-675,1016,right
169.476,-659,1021,right
169.603,-672,1011,right
169.712,-631,1025,right
169.829,-605,1030,right
169.914,-560,1041,right
170.033,-560,1042,right
170.132,-558,1040,right
170.248,-565,1045,right
170.350,-577,1041,right
170.461,-579,1034,right
170.583,-580,1039,right
170.710,-580,1042,right
170.805,-582,1040,right
170.944,-649,999,right
171.021,-651,998,right
171.141,-675,972,right
171.229,-695,975,right
171.340,-702,973,right
171.438,-724,966,right
171.559,-722,966,right
172.810,-492,1070,right
172.915,-699,979,right
173.021,-705,982,right
173.126,-786,750,right
173.242,-783,730,right
173.355,-788,735,right
173.474,-783,721,right
173.592,-804,590,right
173.659,-796,560,right
173.776,-851,531,right
173.905,-798,488,right
174.011,-792,489,right
174.092,-775,481,right
174.218,-794,481,right
174.304,-789,519,right
174.417,-797,517,right
174.521,-787,536,right
174.657,-799,543,right
174.881,-557,1002,right
175.015,-744,1140,right
175.114,-714,1206,right
175.221,-732,1176,right
175.337,-681,1133,right
175.468,-732,943,right
175.596,-730,842,right
175.709,-740,770,right
175.794,-729,733,right
175.934,-804,616,right
176.006,-811,583,right
176.105,-812,580,right
176.214,-770,571,right
176.335,-779,561,right
176.430,-798,569,right
176.547,-818,591,right
176.790,-745,400,right
176.909,-750,390,right
176.995,-776,363,right
177.093,-818,262,right
177.182,-792,314,right
177.296,-800,318,right
177.441,-601,951,right
177.567,-643,1022,right
177.673,-556,1039,right
177.802,-546,1051,right
178.148,-763,557,right
178.277,-764,553,right
178.372,-717,713,right
178.492,-734,691,right
178.601,-655,859,right
178.720,-632,890,right
178.804,-565,1101,right
178.934,-604,1046,right
181.263,-497,947,right
181.371,-556,906,right
181.462,-602,829,right
181.573,-633,837,right
182.354,-1102,802,left
182.455,-1102,796,left
182.612,-1024,756,right
182.711,-944,665,right
182.793,-844,592,right
182.902,-856,513,right
182.962,-847,496,right
183.062,-838,486,right
183.132,-785,496,right
183.243,-812,513,right
183.326,-813,513,right
183.464,-861,527,right
183.531,-872,524,right
183.649,-872,523,right
183.729,-854,473,right
183.857,-857,482,right
183.917,-847,493,right
184.073,-858,502,right
184.132,-853,515,right
184.237,-737,729,right
184.324,-418,1244,right
184.432,-382,1295,right
184.502,-293,1371,right
184.617,-287,1365,right
184.702,-236,1384,right
184.815,-223,1395,right
184.892,-207,1413,right
185.047,-193,1421,right
185.667,-440,1454,right
185.812,-412,1512,right
185.896,-320,1551,right
186.014,-195,1938,right
186.716,-371,1086,right
186.805,-352,1067,right
186.910,-341,848,right
187.009,-327,839,right
187.606,-582,949,right
187.714,-579,1012,right
187.823,-457,1352,right
187.924,-514,1292,right
188.435,-544,1409,right
188.536,-544,1409,right
188.643,-564,1402,right
188.760,-590,1399,right
189.315,-659,1002,right
189.416,-714,930,right
189.515,-829,695,right
189.601,-859,575,right
189.718,-897,347,right
189.821,-836,321,right
189.898,-720,331,right
190.015,-721,334,right
190.103,-711,341,right
190.221,-778,311,right
190.320,-997,264,right
190.489,-994,141,right
190.541,-949,30,right
190.628,-930,58,right
190.756,-546,904,right
190.874,-502,1104,right
190.945,-391,1462,right
191.062,-373,1468,right
191.778,-197,1412,right
191.895,-228,1417,right
192.008,-235,1431,right
192.107,-197,1402,right
192.554,-223,1497,right
