z,y,x,button
148.834,-279,1593,right
148.924,-276,1566,right
157.853,-1244,1301,left
157.942,-1244,1301,left
163.390,-989,2023,left
163.488,-989,2023,left
164.519,-1259,1343,left
164.596,-1259,1343,left
165.767,-387,990,right
165.872,-387,984,right
169.645,-996,1844,right
169.758,-995,1844,right
170.041,-988,1812,left
170.126,-988,1812,left
176.464,-1203,1992,left
176.582,-1205,2003,left
182.365,-328,1137,right
182.467,-327,1137,right
182.598,-239,1176,right
182.689,-198,1181,right
182.781,-131,1274,right
182.904,-135,1270,right
182.972,-135,1270,right
183.091,-135,1222,right
183.186,-126,1228,right
183.313,-128,1216,right
183.396,-128,1216,right
183.513,-127,1213,right
183.613,-111,1211,right
183.727,-102,1195,right
183.822,-102,1195,right
183.934,-111,1173,right
184.065,-122,1163,right
184.115,-131,1155,right
185.454,-211,1466,right
185.560,-217,1476,right
185.666,-219,1492,right
185.766,-219,1494,right
186.767,-716,1106,right
186.855,-735,1052,right
186.963,-713,1045,right
187.044,-732,1011,right
187.125,-726,1002,right
187.226,-774,991,right
187.508,-743,997,right
187.641,-800,1028,right
187.751,-826,1019,right
187.882,-865,1037,right
187.981,-852,1066,right
188.080,-851,1070,right
188.209,-439,1429,right
188.324,-413,1395,right
188.433,-374,1246,right
188.540,-387,1086,right
188.644,-373,1043,right
188.757,-398,1015,right
188.859,-404,1014,right
188.954,-494,1005,right
189.074,-675,1042,right
189.262,-850,990,right
189.347,-824,965,right
189.439,-850,990,right
189.577,-849,1090,right
189.686,-871,1104,right
189.774,-849,1159,right
189.901,-869,1129,right
189.986,-842,1121,right
190.082,-842,1121,right
190.176,-831,1124,right
190.263,-831,1124,right
190.529,-526,1403,right
190.633,-447,1398,right
190.714,-348,1456,right
190.818,-342,1466,right
190.932,-295,1478,right
191.053,-204,1449,right
191.146,-0,1593,right
191.243,-0,1673,right
191.700,-401,1226,right
191.787,-403,1226,right
193.398,-669,1133,right
193.483,-691,1127,right
193.577,-687,1129,right
193.673,-688,1130,right
193.768,-697,1134,right
193.866,-709,1136,right
194.745,-710,1037,right
194.832,-705,1032,right
194.942,-668,1058,right
195.043,-669,1059,right
195.192,-694,1113,right
195.300,-740,1097,right
196.254,-475,1210,right
196.356,-341,1187,right
196.455,-235,1170,right
196.571,-248,1176,right
197.219,-60,1239,right
197.320,-104,1240,right
197.422,-137,1367,right
197.530,-241,1384,right
197.629,-246,1375,right
197.727,-260,1361,right
198.449,-362,1403,right
198.556,-360,1402,right
198.685,-255,1456,right
198.775,-269,1468,right
198.874,-285,1482,right
199.005,-337,1468,right
199.684,-505,1382,right
199.796,-519,1376,right
199.901,-599,1330,right
200.009,-667,1318,right
201.317,-451,1370,right
201.430,-436,1374,right
201.917,-424,1342,right
202.025,-423,1340,right
202.166,-416,1253,right
202.263,-376,1257,right
202.355,-260,1352,right
202.482,-271,1330,right
202.569,-287,1279,right
202.681,-338,1204,right
202.794,-622,1279,right
202.927,-670,1246,right
203.010,-677,1251,right
203.153,-749,1271,right
203.230,-749,1271,right
203.324,-749,1271,right
203.468,-562,1250,right
203.577,-474,1198,right
203.679,-397,1140,right
203.776,-414,943,right
203.874,-408,873,right
203.994,-427,815,right
204.544,-215,1279,right
204.658,-234,1301,right
204.754,-268,1301,right
204.868,-301,1306,right
204.984,-302,1302,right
205.098,-350,1224,right
205.218,-354,1220,right
205.321,-353,1222,right
205.433,-282,1421,right
205.550,-285,1457,right
205.653,-281,1561,right
205.772,-280,1563,right
205.890,-280,1429,right
205.994,-266,1405,right
206.087,-240,1362,right
206.205,-335,1200,right
206.301,-344,1180,right
206.401,-363,1140,right
206.483,-378,1088,right
206.606,-469,982,right
206.891,-586,775,right
206.992,-586,775,right
207.137,-599,684,right
207.190,-618,636,right
207.436,-703,590,right
207.586,-788,514,right
207.671,-788,510,right
207.807,-795,502,right
208.026,-549,807,right
208.112,-493,868,right
208.209,-334,1022,right
208.312,-492,919,right
208.422,-562,527,right
208.559,-707,434,right
208.630,-708,437,right
208.764,-769,457,right
208.814,-769,484,right
208.906,-801,514,right
208.987,-725,581,right
209.098,-718,532,right
209.227,-610,571,right
209.295,-607,590,right
209.396,-546,718,right
209.485,-562,738,right
209.582,-570,785,right
209.685,-573,766,right
209.775,-549,814,right
209.873,-549,787,right
210.081,-370,1205,right
210.181,-336,1262,right
210.275,-291,1281,right
210.388,-275,1317,right
210.483,-239,1437,right
210.598,-237,1491,right
210.670,-242,1571,right
210.808,-251,1586,right
210.905,-262,1594,right
211.008,-402,1476,right
211.117,-561,1060,right
211.232,-606,906,right
211.327,-566,949,right
211.433,-597,900,right
211.513,-574,903,right
211.628,-608,726,right
211.723,-606,711,right
211.828,-652,648,right
211.911,-659,639,right
212.021,-845,544,right
212.153,-631,502,right
212.282,-623,503,right
212.384,-664,347,right
212.493,-675,352,right
212.584,-711,354,right
212.721,-758,358,right
212.796,-823,374,right
212.927,-914,321,right
212.988,-914,320,right
213.116,-962,308,right
213.187,-946,314,right
213.275,-943,321,right
213.415,-823,481,right
213.501,-764,586,right
213.601,-661,750,right
213.707,-673,647,right
213.792,-595,731,right
213.888,-666,672,right
214.004,-596,670,right
214.099,-597,663,right
214.170,-589,665,right
214.287,-588,666,right
214.367,-592,648,right
214.469,-588,650,right
214.550,-589,651,right
214.669,-621,649,right
214.751,-621,649,right
214.859,-628,650,right
214.936,-618,655,right
215.042,-639,649,right
215.131,-637,650,right
215.235,-636,650,right
215.324,-634,655,right
215.427,-635,657,right
215.510,-627,665,right
215.614,-627,665,right
215.700,-618,676,right
215.804,-620,676,right
215.901,-604,696,right
216.011,-614,693,right
218.126,-1098,803,left
218.205,-1097,802,left
223.152,-1243,1359,left
223.245,-1243,1360,left
229.856,-1044,259,left
229.950,-1044,259,left
232.005,-178,1212,left
