z,y,x,button
131.225,-894,369,right
131.300,-898,316,right
131.430,-937,303,right
131.520,-949,305,right
131.656,-1002,307,right
132.360,-845,383,right
132.446,-836,382,right
132.544,-781,252,right
132.681,-774,252,right
132.839,-612,698,right
132.960,-654,849,right
133.051,-577,1016,right
133.184,-608,1052,right
133.301,-588,990,right
133.405,-550,988,right
133.510,-469,1091,right
133.622,-468,1091,right
133.697,-491,1065,right
133.809,-593,702,right
133.884,-617,574,right
134.002,-875,82,right
134.059,-928,0,right
134.172,-1057,6,right
134.248,-938,50,right
134.366,-784,315,right
134.445,-784,501,right
134.558,-793,408,right
134.633,-761,395,right
134.744,-767,411,right
134.871,-735,610,right
134.986,-732,603,right
135.097,-566,957,right
135.196,-562,1078,right
135.274,-545,1164,right
135.394,-537,1118,right
135.468,-538,1122,right
135.582,-539,1137,right
135.645,-542,1151,right
135.760,-549,1172,right
135.832,-554,1203,right
135.941,-557,1221,right
136.012,-531,1363,right
136.123,-531,1363,right
136.209,-486,1423,right
136.321,-486,1469,right
136.407,-487,1470,right
136.531,-504,1403,right
138.733,-1253,1341,left
138.826,-1253,1341,left
140.547,-366,1050,right
140.623,-366,1050,right
141.274,-375,1285,right
141.396,-375,1285,right
144.993,-488,1237,left
145.395,-640,1024,left
148.219,-712,1613,left
148.483,-640,1024,left
150.233,-382,2047,right
150.334,-338,2046,right
150.428,-279,2001,right
150.477,-278,2000,right
151.218,-1149,1894,left
151.338,-1119,1861,left
155.133,-1249,1337,left
155.225,-1249,1337,left
156.595,-532,1583,right
156.723,-535,1583,right
156.805,-536,1582,right
156.928,-535,1582,right
157.006,-535,1580,right
157.129,-536,1580,right
157.199,-536,1579,right
157.325,-538,1576,right
157.413,-538,1572,right
157.530,-537,1568,right
161.758,-548,1363,right
161.905,-548,1363,right
162.116,-474,1584,right
162.259,-459,1613,right
163.319,-487,1729,right
163.434,-486,1728,right
163.956,-467,1734,right
164.063,-470,1739,right
164.193,-489,1724,right
164.291,-494,1690,right
164.393,-494,1690,right
164.509,-494,1690,right
164.822,-528,1568,right
164.935,-873,944,right
